V1,V2,p
"MN122913.1 Vulpes vulpes (Red fox)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.996908
"MN122913.1 Vulpes vulpes (Red fox)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.937578
"MN122913.1 Vulpes vulpes (Red fox)","KC461238.1 Canis lupus desertorum",0.938202
"MN122913.1 Vulpes vulpes (Red fox)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.937422
"MH746950.1 Canis lupus lupus (Eurasian wolf)","MH035676.1 Canis lupus dingo (Dingo)",0.996411
"MH746950.1 Canis lupus lupus (Eurasian wolf)","MG256392.1 Nyctereutes procyonoides (Raccoon dog)",0.93633
"MH746950.1 Canis lupus lupus (Eurasian wolf)","CM007595.1 Lycaon pictus (African hunting dog)",0.956305
"MH746950.1 Canis lupus lupus (Eurasian wolf)","NC_027956.1 Canis lupaster (African golden wolf)",0.987828
"MH746950.1 Canis lupus lupus (Eurasian wolf)","NC_027935.1 Vulpes ferrilata (Tibetan sand fox)",0.936017
"MH746950.1 Canis lupus lupus (Eurasian wolf)","KT448284.1 Lycalopex sechurae (Sechura desert fox)",0.950611
"MH746950.1 Canis lupus lupus (Eurasian wolf)","KT448282.1 Cuon alpinus (Dhole)",0.96072
"MH746950.1 Canis lupus lupus (Eurasian wolf)","KT448280.1 Canis mesomelas (Black-backed jackal)",0.972431
"MH746950.1 Canis lupus lupus (Eurasian wolf)","KT448274.1 Canis aureus (Golden jackal)",0.985019
"MH746950.1 Canis lupus lupus (Eurasian wolf)","KT448271.1 Canis adustus (Side-striped jackal)",0.939451
"MH746950.1 Canis lupus lupus (Eurasian wolf)","NC_026723.1 Urocyon cinereoargenteus (Gray fox)",0.943766
"MH746950.1 Canis lupus lupus (Eurasian wolf)","KP129082.1 Urocyon littoralis dickeyi",0.943452
"MH746950.1 Canis lupus lupus (Eurasian wolf)","KP129081.1 Urocyon littoralis clementae",0.943139
"MH746950.1 Canis lupus lupus (Eurasian wolf)","KP129064.1 Urocyon littoralis catalinae",0.943139
"MH746950.1 Canis lupus lupus (Eurasian wolf)","KP129062.1 Urocyon littoralis santacruzae",0.943139
"MH746950.1 Canis lupus lupus (Eurasian wolf)","KP129017.1 Urocyon littoralis littoralis",0.943139
"MH746950.1 Canis lupus lupus (Eurasian wolf)","KP128993.1 Urocyon littoralis santarosae",0.943139
"MH746950.1 Canis lupus lupus (Eurasian wolf)","KJ603240.1 Vulpes zerda (Fennec fox)",0.93789
"MH746950.1 Canis lupus lupus (Eurasian wolf)","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.954432
"MH746950.1 Canis lupus lupus (Eurasian wolf)","KF709435.1 Nyctereutes procyonoides koreensis",0.935081
"MH746950.1 Canis lupus lupus (Eurasian wolf)","NC_023958.1 Vulpes corsac (Corsac fox)",0.936598
"MH746950.1 Canis lupus lupus (Eurasian wolf)","KF661092.1 Canis sp. Russia/33,500",0.998596
"MH746950.1 Canis lupus lupus (Eurasian wolf)","KF661079.1 Canis sp. Belgium/36,000",0.924949
"MH746950.1 Canis lupus lupus (Eurasian wolf)","KF646248.1 Cuon alpinus lepturus",0.960683
"MH746950.1 Canis lupus lupus (Eurasian wolf)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.98892
"MH746950.1 Canis lupus lupus (Eurasian wolf)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.938983
"MH746950.1 Canis lupus lupus (Eurasian wolf)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.999376
"MH746950.1 Canis lupus lupus (Eurasian wolf)","KC461238.1 Canis lupus desertorum",0.999064
"MH746950.1 Canis lupus lupus (Eurasian wolf)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.998283
"MH035676.1 Canis lupus dingo (Dingo)","MG256392.1 Nyctereutes procyonoides (Raccoon dog)",0.937422
"MH035676.1 Canis lupus dingo (Dingo)","CM007595.1 Lycaon pictus (African hunting dog)",0.956617
"MH035676.1 Canis lupus dingo (Dingo)","NC_027956.1 Canis lupaster (African golden wolf)",0.987047
"MH035676.1 Canis lupus dingo (Dingo)","NC_027935.1 Vulpes ferrilata (Tibetan sand fox)",0.936798
"MH035676.1 Canis lupus dingo (Dingo)","KT448284.1 Lycalopex sechurae (Sechura desert fox)",0.950298
"MH035676.1 Canis lupus dingo (Dingo)","KT448282.1 Cuon alpinus (Dhole)",0.96072
"MH035676.1 Canis lupus dingo (Dingo)","KT448280.1 Canis mesomelas (Black-backed jackal)",0.971335
"MH035676.1 Canis lupus dingo (Dingo)","KT448274.1 Canis aureus (Golden jackal)",0.984395
"MH035676.1 Canis lupus dingo (Dingo)","KT448271.1 Canis adustus (Side-striped jackal)",0.940075
"MH035676.1 Canis lupus dingo (Dingo)","NC_026723.1 Urocyon cinereoargenteus (Gray fox)",0.942669
"MH035676.1 Canis lupus dingo (Dingo)","KP129082.1 Urocyon littoralis dickeyi",0.942356
"MH035676.1 Canis lupus dingo (Dingo)","KP129081.1 Urocyon littoralis clementae",0.942043
"MH035676.1 Canis lupus dingo (Dingo)","KP129064.1 Urocyon littoralis catalinae",0.942043
"MH035676.1 Canis lupus dingo (Dingo)","KP129062.1 Urocyon littoralis santacruzae",0.942043
"MH035676.1 Canis lupus dingo (Dingo)","KP129017.1 Urocyon littoralis littoralis",0.942043
"MH035676.1 Canis lupus dingo (Dingo)","KP128993.1 Urocyon littoralis santarosae",0.942043
"MH035676.1 Canis lupus dingo (Dingo)","KJ603240.1 Vulpes zerda (Fennec fox)",0.938826
"MH035676.1 Canis lupus dingo (Dingo)","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.954276
"MH035676.1 Canis lupus dingo (Dingo)","KF709435.1 Nyctereutes procyonoides koreensis",0.936486
"MH035676.1 Canis lupus dingo (Dingo)","NC_023958.1 Vulpes corsac (Corsac fox)",0.936598
"MH035676.1 Canis lupus dingo (Dingo)","KF661092.1 Canis sp. Russia/33,500",0.997191
"MH035676.1 Canis lupus dingo (Dingo)","KF661079.1 Canis sp. Belgium/36,000",0.923926
"MH035676.1 Canis lupus dingo (Dingo)","KF646248.1 Cuon alpinus lepturus",0.960683
"MH035676.1 Canis lupus dingo (Dingo)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.987516
"MH035676.1 Canis lupus dingo (Dingo)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.938983
"MH035676.1 Canis lupus dingo (Dingo)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.995787
"MH035676.1 Canis lupus dingo (Dingo)","KC461238.1 Canis lupus desertorum",0.995474
"MH035676.1 Canis lupus dingo (Dingo)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.994694
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","CM007595.1 Lycaon pictus (African hunting dog)",0.932428
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","NC_027956.1 Canis lupaster (African golden wolf)",0.938514
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","NC_027935.1 Vulpes ferrilata (Tibetan sand fox)",0.93633
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","KT448284.1 Lycalopex sechurae (Sechura desert fox)",0.936657
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","KT448282.1 Cuon alpinus (Dhole)",0.936933
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","KT448280.1 Canis mesomelas (Black-backed jackal)",0.940789
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","KT448274.1 Canis aureus (Golden jackal)",0.938514
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","KT448271.1 Canis adustus (Side-striped jackal)",0.918227
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","NC_026723.1 Urocyon cinereoargenteus (Gray fox)",0.932018
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","KP129082.1 Urocyon littoralis dickeyi",0.933427
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","KP129081.1 Urocyon littoralis clementae",0.933114
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","KP129064.1 Urocyon littoralis catalinae",0.933741
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","KP129062.1 Urocyon littoralis santacruzae",0.933741
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","KP129017.1 Urocyon littoralis littoralis",0.933741
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","KP128993.1 Urocyon littoralis santarosae",0.933741
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","KJ603240.1 Vulpes zerda (Fennec fox)",0.934613
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.937578
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","KF709435.1 Nyctereutes procyonoides koreensis",0.997815
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","NC_023958.1 Vulpes corsac (Corsac fox)",0.936284
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","KF661092.1 Canis sp. Russia/33,500",0.937422
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","KF661079.1 Canis sp. Belgium/36,000",0.890798
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","KF646248.1 Cuon alpinus lepturus",0.936873
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.93789
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.943352
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.936486
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","KC461238.1 Canis lupus desertorum",0.936954
"MG256392.1 Nyctereutes procyonoides (Raccoon dog)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.935237
"CM007595.1 Lycaon pictus (African hunting dog)","NC_027956.1 Canis lupaster (African golden wolf)",0.956773
"CM007595.1 Lycaon pictus (African hunting dog)","NC_027935.1 Vulpes ferrilata (Tibetan sand fox)",0.935705
"CM007595.1 Lycaon pictus (African hunting dog)","KT448284.1 Lycalopex sechurae (Sechura desert fox)",0.951552
"CM007595.1 Lycaon pictus (African hunting dog)","KT448282.1 Cuon alpinus (Dhole)",0.952582
"CM007595.1 Lycaon pictus (African hunting dog)","KT448280.1 Canis mesomelas (Black-backed jackal)",0.956767
"CM007595.1 Lycaon pictus (African hunting dog)","KT448274.1 Canis aureus (Golden jackal)",0.955836
"CM007595.1 Lycaon pictus (African hunting dog)","KT448271.1 Canis adustus (Side-striped jackal)",0.93274
"CM007595.1 Lycaon pictus (African hunting dog)","NC_026723.1 Urocyon cinereoargenteus (Gray fox)",0.933427
"CM007595.1 Lycaon pictus (African hunting dog)","KP129082.1 Urocyon littoralis dickeyi",0.933741
"CM007595.1 Lycaon pictus (African hunting dog)","KP129081.1 Urocyon littoralis clementae",0.933427
"CM007595.1 Lycaon pictus (African hunting dog)","KP129064.1 Urocyon littoralis catalinae",0.933427
"CM007595.1 Lycaon pictus (African hunting dog)","KP129062.1 Urocyon littoralis santacruzae",0.933427
"CM007595.1 Lycaon pictus (African hunting dog)","KP129017.1 Urocyon littoralis littoralis",0.933427
"CM007595.1 Lycaon pictus (African hunting dog)","KP128993.1 Urocyon littoralis santarosae",0.933427
"CM007595.1 Lycaon pictus (African hunting dog)","KJ603240.1 Vulpes zerda (Fennec fox)",0.938202
"CM007595.1 Lycaon pictus (African hunting dog)","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.95412
"CM007595.1 Lycaon pictus (African hunting dog)","KF709435.1 Nyctereutes procyonoides koreensis",0.931492
"CM007595.1 Lycaon pictus (African hunting dog)","NC_023958.1 Vulpes corsac (Corsac fox)",0.937382
"CM007595.1 Lycaon pictus (African hunting dog)","KF661092.1 Canis sp. Russia/33,500",0.957709
"CM007595.1 Lycaon pictus (African hunting dog)","KF661079.1 Canis sp. Belgium/36,000",0.900409
"CM007595.1 Lycaon pictus (African hunting dog)","KF646248.1 Cuon alpinus lepturus",0.952538
"CM007595.1 Lycaon pictus (African hunting dog)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.956149
"CM007595.1 Lycaon pictus (African hunting dog)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.940231
"CM007595.1 Lycaon pictus (African hunting dog)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.955993
"CM007595.1 Lycaon pictus (African hunting dog)","KC461238.1 Canis lupus desertorum",0.956305
"CM007595.1 Lycaon pictus (African hunting dog)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.955212
"NC_027956.1 Canis lupaster (African golden wolf)","NC_027935.1 Vulpes ferrilata (Tibetan sand fox)",0.935237
"NC_027956.1 Canis lupaster (African golden wolf)","KT448284.1 Lycalopex sechurae (Sechura desert fox)",0.953277
"NC_027956.1 Canis lupaster (African golden wolf)","KT448282.1 Cuon alpinus (Dhole)",0.960407
"NC_027956.1 Canis lupaster (African golden wolf)","KT448280.1 Canis mesomelas (Black-backed jackal)",0.972744
"NC_027956.1 Canis lupaster (African golden wolf)","KT448274.1 Canis aureus (Golden jackal)",0.988452
"NC_027956.1 Canis lupaster (African golden wolf)","KT448271.1 Canis adustus (Side-striped jackal)",0.94226
"NC_027956.1 Canis lupaster (African golden wolf)","NC_026723.1 Urocyon cinereoargenteus (Gray fox)",0.941573
"NC_027956.1 Canis lupaster (African golden wolf)","KP129082.1 Urocyon littoralis dickeyi",0.942199
"NC_027956.1 Canis lupaster (African golden wolf)","KP129081.1 Urocyon littoralis clementae",0.941886
"NC_027956.1 Canis lupaster (African golden wolf)","KP129064.1 Urocyon littoralis catalinae",0.941886
"NC_027956.1 Canis lupaster (African golden wolf)","KP129062.1 Urocyon littoralis santacruzae",0.941886
"NC_027956.1 Canis lupaster (African golden wolf)","KP129017.1 Urocyon littoralis littoralis",0.941886
"NC_027956.1 Canis lupaster (African golden wolf)","KP128993.1 Urocyon littoralis santarosae",0.941886
"NC_027956.1 Canis lupaster (African golden wolf)","KJ603240.1 Vulpes zerda (Fennec fox)",0.938514
"NC_027956.1 Canis lupaster (African golden wolf)","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.955993
"NC_027956.1 Canis lupaster (African golden wolf)","KF709435.1 Nyctereutes procyonoides koreensis",0.937266
"NC_027956.1 Canis lupaster (African golden wolf)","NC_023958.1 Vulpes corsac (Corsac fox)",0.937225
"NC_027956.1 Canis lupaster (African golden wolf)","KF661092.1 Canis sp. Russia/33,500",0.989232
"NC_027956.1 Canis lupaster (African golden wolf)","KF661079.1 Canis sp. Belgium/36,000",0.919018
"NC_027956.1 Canis lupaster (African golden wolf)","KF646248.1 Cuon alpinus lepturus",0.96037
"NC_027956.1 Canis lupaster (African golden wolf)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.990481
"NC_027956.1 Canis lupaster (African golden wolf)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.940075
"NC_027956.1 Canis lupaster (African golden wolf)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.987828
"NC_027956.1 Canis lupaster (African golden wolf)","KC461238.1 Canis lupus desertorum",0.987984
"NC_027956.1 Canis lupaster (African golden wolf)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.986267
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","KT448284.1 Lycalopex sechurae (Sechura desert fox)",0.932738
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","KT448282.1 Cuon alpinus (Dhole)",0.935524
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","KT448280.1 Canis mesomelas (Black-backed jackal)",0.93844
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","KT448274.1 Canis aureus (Golden jackal)",0.935861
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","KT448271.1 Canis adustus (Side-striped jackal)",0.915197
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","NC_026723.1 Urocyon cinereoargenteus (Gray fox)",0.934524
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","KP129082.1 Urocyon littoralis dickeyi",0.934524
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","KP129081.1 Urocyon littoralis clementae",0.934837
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","KP129064.1 Urocyon littoralis catalinae",0.934211
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","KP129062.1 Urocyon littoralis santacruzae",0.934211
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","KP129017.1 Urocyon littoralis littoralis",0.934211
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","KP128993.1 Urocyon littoralis santarosae",0.934211
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","KJ603240.1 Vulpes zerda (Fennec fox)",0.958874
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.934978
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","KF709435.1 Nyctereutes procyonoides koreensis",0.93633
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","NC_023958.1 Vulpes corsac (Corsac fox)",0.983992
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","KF661092.1 Canis sp. Russia/33,500",0.935861
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","KF661079.1 Canis sp. Belgium/36,000",0.891207
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","KF646248.1 Cuon alpinus lepturus",0.935464
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.934613
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.969852
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.936017
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","KC461238.1 Canis lupus desertorum",0.936642
"NC_027935.1 Vulpes ferrilata (Tibetan sand fox)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.935861
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","KT448282.1 Cuon alpinus (Dhole)",0.94826
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","KT448280.1 Canis mesomelas (Black-backed jackal)",0.954061
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","KT448274.1 Canis aureus (Golden jackal)",0.954218
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","KT448271.1 Canis adustus (Side-striped jackal)",0.93164
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","NC_026723.1 Urocyon cinereoargenteus (Gray fox)",0.936344
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","KP129082.1 Urocyon littoralis dickeyi",0.936657
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","KP129081.1 Urocyon littoralis clementae",0.936344
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","KP129064.1 Urocyon littoralis catalinae",0.936344
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","KP129062.1 Urocyon littoralis santacruzae",0.936344
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","KP129017.1 Urocyon littoralis littoralis",0.936344
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","KP128993.1 Urocyon littoralis santarosae",0.936344
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","KJ603240.1 Vulpes zerda (Fennec fox)",0.937284
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.95751
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","KF709435.1 Nyctereutes procyonoides koreensis",0.935246
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","NC_023958.1 Vulpes corsac (Corsac fox)",0.933773
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","KF661092.1 Canis sp. Russia/33,500",0.952023
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","KF661079.1 Canis sp. Belgium/36,000",0.899387
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","KF646248.1 Cuon alpinus lepturus",0.947789
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.951395
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.934462
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.950611
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","KC461238.1 Canis lupus desertorum",0.951239
"KT448284.1 Lycalopex sechurae (Sechura desert fox)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.948887
"KT448282.1 Cuon alpinus (Dhole)","KT448280.1 Canis mesomelas (Black-backed jackal)",0.961466
"KT448282.1 Cuon alpinus (Dhole)","KT448274.1 Canis aureus (Golden jackal)",0.961346
"KT448282.1 Cuon alpinus (Dhole)","KT448271.1 Canis adustus (Side-striped jackal)",0.932707
"KT448282.1 Cuon alpinus (Dhole)","NC_026723.1 Urocyon cinereoargenteus (Gray fox)",0.93656
"KT448282.1 Cuon alpinus (Dhole)","KP129082.1 Urocyon littoralis dickeyi",0.93656
"KT448282.1 Cuon alpinus (Dhole)","KP129081.1 Urocyon littoralis clementae",0.936247
"KT448282.1 Cuon alpinus (Dhole)","KP129064.1 Urocyon littoralis catalinae",0.936247
"KT448282.1 Cuon alpinus (Dhole)","KP129062.1 Urocyon littoralis santacruzae",0.936247
"KT448282.1 Cuon alpinus (Dhole)","KP129017.1 Urocyon littoralis littoralis",0.936247
"KT448282.1 Cuon alpinus (Dhole)","KP128993.1 Urocyon littoralis santarosae",0.936247
"KT448282.1 Cuon alpinus (Dhole)","KJ603240.1 Vulpes zerda (Fennec fox)",0.93662
"KT448282.1 Cuon alpinus (Dhole)","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.952113
"KT448282.1 Cuon alpinus (Dhole)","KF709435.1 Nyctereutes procyonoides koreensis",0.936463
"KT448282.1 Cuon alpinus (Dhole)","NC_023958.1 Vulpes corsac (Corsac fox)",0.937696
"KT448282.1 Cuon alpinus (Dhole)","KF661092.1 Canis sp. Russia/33,500",0.962128
"KT448282.1 Cuon alpinus (Dhole)","KF661079.1 Canis sp. Belgium/36,000",0.906544
"KT448282.1 Cuon alpinus (Dhole)","KF646248.1 Cuon alpinus lepturus",1
"KT448282.1 Cuon alpinus (Dhole)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.962128
"KT448282.1 Cuon alpinus (Dhole)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.937559
"KT448282.1 Cuon alpinus (Dhole)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.96072
"KT448282.1 Cuon alpinus (Dhole)","KC461238.1 Canis lupus desertorum",0.960407
"KT448282.1 Cuon alpinus (Dhole)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.959937
"KT448280.1 Canis mesomelas (Black-backed jackal)","KT448274.1 Canis aureus (Golden jackal)",0.972901
"KT448280.1 Canis mesomelas (Black-backed jackal)","KT448271.1 Canis adustus (Side-striped jackal)",0.940476
"KT448280.1 Canis mesomelas (Black-backed jackal)","NC_026723.1 Urocyon cinereoargenteus (Gray fox)",0.943139
"KT448280.1 Canis mesomelas (Black-backed jackal)","KP129082.1 Urocyon littoralis dickeyi",0.943139
"KT448280.1 Canis mesomelas (Black-backed jackal)","KP129081.1 Urocyon littoralis clementae",0.942826
"KT448280.1 Canis mesomelas (Black-backed jackal)","KP129064.1 Urocyon littoralis catalinae",0.942826
"KT448280.1 Canis mesomelas (Black-backed jackal)","KP129062.1 Urocyon littoralis santacruzae",0.942826
"KT448280.1 Canis mesomelas (Black-backed jackal)","KP129017.1 Urocyon littoralis littoralis",0.942826
"KT448280.1 Canis mesomelas (Black-backed jackal)","KP128993.1 Urocyon littoralis santarosae",0.942826
"KT448280.1 Canis mesomelas (Black-backed jackal)","KJ603240.1 Vulpes zerda (Fennec fox)",0.93515
"KT448280.1 Canis mesomelas (Black-backed jackal)","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.959273
"KT448280.1 Canis mesomelas (Black-backed jackal)","KF709435.1 Nyctereutes procyonoides koreensis",0.940633
"KT448280.1 Canis mesomelas (Black-backed jackal)","NC_023958.1 Vulpes corsac (Corsac fox)",0.937539
"KT448280.1 Canis mesomelas (Black-backed jackal)","KF661092.1 Canis sp. Russia/33,500",0.972588
"KT448280.1 Canis mesomelas (Black-backed jackal)","KF661079.1 Canis sp. Belgium/36,000",0.909816
"KT448280.1 Canis mesomelas (Black-backed jackal)","KF646248.1 Cuon alpinus lepturus",0.960996
"KT448280.1 Canis mesomelas (Black-backed jackal)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.972901
"KT448280.1 Canis mesomelas (Black-backed jackal)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.942356
"KT448280.1 Canis mesomelas (Black-backed jackal)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.972431
"KT448280.1 Canis mesomelas (Black-backed jackal)","KC461238.1 Canis lupus desertorum",0.972118
"KT448280.1 Canis mesomelas (Black-backed jackal)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.970708
"KT448274.1 Canis aureus (Golden jackal)","KT448271.1 Canis adustus (Side-striped jackal)",0.94226
"KT448274.1 Canis aureus (Golden jackal)","NC_026723.1 Urocyon cinereoargenteus (Gray fox)",0.941886
"KT448274.1 Canis aureus (Golden jackal)","KP129082.1 Urocyon littoralis dickeyi",0.941259
"KT448274.1 Canis aureus (Golden jackal)","KP129081.1 Urocyon littoralis clementae",0.940946
"KT448274.1 Canis aureus (Golden jackal)","KP129064.1 Urocyon littoralis catalinae",0.940946
"KT448274.1 Canis aureus (Golden jackal)","KP129062.1 Urocyon littoralis santacruzae",0.940946
"KT448274.1 Canis aureus (Golden jackal)","KP129017.1 Urocyon littoralis littoralis",0.940946
"KT448274.1 Canis aureus (Golden jackal)","KP128993.1 Urocyon littoralis santarosae",0.940946
"KT448274.1 Canis aureus (Golden jackal)","KJ603240.1 Vulpes zerda (Fennec fox)",0.938202
"KT448274.1 Canis aureus (Golden jackal)","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.954276
"KT448274.1 Canis aureus (Golden jackal)","KF709435.1 Nyctereutes procyonoides koreensis",0.937266
"KT448274.1 Canis aureus (Golden jackal)","NC_023958.1 Vulpes corsac (Corsac fox)",0.937696
"KT448274.1 Canis aureus (Golden jackal)","KF661092.1 Canis sp. Russia/33,500",0.986423
"KT448274.1 Canis aureus (Golden jackal)","KF661079.1 Canis sp. Belgium/36,000",0.919836
"KT448274.1 Canis aureus (Golden jackal)","KF646248.1 Cuon alpinus lepturus",0.96131
"KT448274.1 Canis aureus (Golden jackal)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.987047
"KT448274.1 Canis aureus (Golden jackal)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.940231
"KT448274.1 Canis aureus (Golden jackal)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.985019
"KT448274.1 Canis aureus (Golden jackal)","KC461238.1 Canis lupus desertorum",0.985175
"KT448274.1 Canis aureus (Golden jackal)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.983302
"KT448271.1 Canis adustus (Side-striped jackal)","NC_026723.1 Urocyon cinereoargenteus (Gray fox)",0.919799
"KT448271.1 Canis adustus (Side-striped jackal)","KP129082.1 Urocyon littoralis dickeyi",0.919799
"KT448271.1 Canis adustus (Side-striped jackal)","KP129081.1 Urocyon littoralis clementae",0.919486
