V1,V2,p
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.856943
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.914024
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.943305
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.933302
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.975924
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.927307
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.933458
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.972481
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.968313
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.96909
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.968224
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.965828
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.975769
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.976835
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.937286
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.934485
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.933396
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.929171
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.938433
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_006930.1 Eubalaena australis (Southern right whale)",0.938335
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.933364
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","AP006475.1 Caperea marginata (Pygmy right whale)",0.931437
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_005275.1 Platanista minor (Indus River dolphin)",0.928972
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.929751
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.93162
"NC_042761.1 Steno bredanensis (Rough-toothed dolphin)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.927814
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_042217.1 Mesoplodon mirus (True's beaked whale)",0.957313
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)",0.931576
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)",0.932831
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_041303.1 Kogia sima (Dwarf sperm whale)",0.927338
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","MH062792.1 Orcinus orca (Killer whale)",0.929849
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)",0.930791
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_037444.1 Eubalaena glacialis (North Atlantic right whale)",0.940992
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","MF409249.1 Balaenoptera borealis (Sei whale)",0.938481
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","MF409246.1 Megaptera novaeangliae (Humpback whale)",0.941933
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","MF409245.1 Eschrichtius robustus (Grey whale)",0.941933
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","MG762975.1 Tursiops aduncus (Indo-pacific bottlenose dolphin)",0.943035
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)",0.961394
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","KX650872.1 Neophocaena phocaenoides sunameri",0.93032
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_034348.1 Indopacetus pacificus (Longman's beaked whale)",0.958883
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)",0.929379
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_032301.1 Stenella longirostris (Spinner dolphin)",0.932046
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","KX857350.1 Stenella attenuata (Bridled dolphin)",0.932203
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)",0.961707
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)",0.967043
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","KM893428.1 Inia geoffrensis (Boutu)",0.905995
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.861582
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.849274
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.858286
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.921218
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.929535
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.960138
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.931733
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.95951
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.965474
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.932046
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.933145
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.928908
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.93032
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.928751
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.932674
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.929849
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.94162
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.939736
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.938324
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.930477
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.940521
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_006930.1 Eubalaena australis (Southern right whale)",0.941306
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.939109
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","AP006475.1 Caperea marginata (Pygmy right whale)",0.94162
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_005275.1 Platanista minor (Indus River dolphin)",0.939736
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.958569
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.929222
"NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.925926
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)",0.929661
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)",0.935107
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_041303.1 Kogia sima (Dwarf sperm whale)",0.928105
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","MH062792.1 Orcinus orca (Killer whale)",0.930128
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)",0.932151
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_037444.1 Eubalaena glacialis (North Atlantic right whale)",0.93822
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","MF409249.1 Balaenoptera borealis (Sei whale)",0.93573
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","MF409246.1 Megaptera novaeangliae (Humpback whale)",0.937753
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","MF409245.1 Eschrichtius robustus (Grey whale)",0.939465
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","MG762975.1 Tursiops aduncus (Indo-pacific bottlenose dolphin)",0.944527
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)",0.958917
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","KX650872.1 Neophocaena phocaenoides sunameri",0.931839
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_034348.1 Indopacetus pacificus (Longman's beaked whale)",0.956576
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)",0.931528
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_032301.1 Stenella longirostris (Spinner dolphin)",0.931528
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","KX857350.1 Stenella attenuata (Bridled dolphin)",0.930594
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)",0.954404
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)",0.965011
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","KM893428.1 Inia geoffrensis (Boutu)",0.908185
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.859633
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.849116
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.858699
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.919857
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.932151
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.961106
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.931839
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.954404
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.96095
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.930594
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.930906
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.929505
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.926947
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.928105
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.934485
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.931373
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.93962
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.935419
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.936352
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.930906
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.938531
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_006930.1 Eubalaena australis (Southern right whale)",0.938531
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.936819
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","AP006475.1 Caperea marginata (Pygmy right whale)",0.940243
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_005275.1 Platanista minor (Indus River dolphin)",0.935514
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.952336
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.926168
"NC_042217.1 Mesoplodon mirus (True's beaked whale)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.927191
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)",0.972326
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_041303.1 Kogia sima (Dwarf sperm whale)",0.927064
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","MH062792.1 Orcinus orca (Killer whale)",0.970205
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)",0.973929
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_037444.1 Eubalaena glacialis (North Atlantic right whale)",0.939521
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","MF409249.1 Balaenoptera borealis (Sei whale)",0.932929
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","MF409246.1 Megaptera novaeangliae (Humpback whale)",0.932495
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","MF409245.1 Eschrichtius robustus (Grey whale)",0.934358
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","MG762975.1 Tursiops aduncus (Indo-pacific bottlenose dolphin)",0.971144
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)",0.93119
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","KX650872.1 Neophocaena phocaenoides sunameri",0.942995
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_034348.1 Indopacetus pacificus (Longman's beaked whale)",0.933458
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)",0.942684
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_032301.1 Stenella longirostris (Spinner dolphin)",0.975171
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","KX857350.1 Stenella attenuata (Bridled dolphin)",0.96981
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)",0.935107
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)",0.931115
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","KM893428.1 Inia geoffrensis (Boutu)",0.937403
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.860025
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.84959
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.856456
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.913868
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.943305
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.934239
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.972998
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.930413
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.931115
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.97217
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.972843
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.986499
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.987072
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.975326
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.971601
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.971549
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.934485
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.934485
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.935419
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.929547
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.939366
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_006930.1 Eubalaena australis (Southern right whale)",0.939422
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.933116
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","AP006475.1 Caperea marginata (Pygmy right whale)",0.928016
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_005275.1 Platanista minor (Indus River dolphin)",0.930218
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.930374
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.934735
"MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.923916
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_041303.1 Kogia sima (Dwarf sperm whale)",0.930193
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","MH062792.1 Orcinus orca (Killer whale)",0.973103
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)",0.971238
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_037444.1 Eubalaena glacialis (North Atlantic right whale)",0.939832
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","MF409249.1 Balaenoptera borealis (Sei whale)",0.936508
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","MF409246.1 Megaptera novaeangliae (Humpback whale)",0.936101
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","MF409245.1 Eschrichtius robustus (Grey whale)",0.937189
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","MG762975.1 Tursiops aduncus (Indo-pacific bottlenose dolphin)",0.968159
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)",0.930504
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","KX650872.1 Neophocaena phocaenoides sunameri",0.947917
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_034348.1 Indopacetus pacificus (Longman's beaked whale)",0.937363
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)",0.947606
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_032301.1 Stenella longirostris (Spinner dolphin)",0.973881
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","KX857350.1 Stenella attenuata (Bridled dolphin)",0.969343
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)",0.938687
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)",0.935177
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","KM893428.1 Inia geoffrensis (Boutu)",0.937034
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.861318
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.848801
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.85541
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.916511
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.947606
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.93627
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.970305
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.93097
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.932365
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.985697
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.972481
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.974192
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.974611
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.968439
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.971704
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.97217
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.938842
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.936508
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.936508
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.93097
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.940454
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_006930.1 Eubalaena australis (Southern right whale)",0.940143
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.936101
