V1,V2,p
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.959304
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","KP202269.1 Panthera uncia (Snow leopard)",0.947499
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","KP202268.1 Panthera tigris (Tiger)",0.946561
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","KP202264.1 Panthera onca (Jaguar)",0.951292
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","KJ866876.1 Panthera pardus japonensis",0.951689
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","KF907306.1 Panthera leo leo",0.949078
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.946716
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.946561
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.947181
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.949195
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","MN624080.1 Panthera tigris altaica (Amur tiger)",0.946362
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","MH978908.1 Otocolobus manul (Pallas's cat)",0.959032
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","MK043027.1 Panthera pardus (Leopard)",0.951026
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","CM017348.2 Lynx canadensis (Canada lynx)",0.960236
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","MH818222.1 Puma concolor (Puma)",0.960391
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","KY682747.1 Prionailurus planiceps (Flat-headed cat)",0.979167
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","MF871703.1 Homotherium latidens (European saber-tooth cat)",0.838595
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","MF871700.1 Smilodon populator (Greater saber-toothed cat)",0.924482
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","KX911412.1 Lynx pardinus (Spanish lynx)",0.959304
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","KU234271.1 Panthera leo persica (Asiatic lion)",0.949627
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","KU133958.1 Neofelis nebulosa (Clouded leopard)",0.946406
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","KX265095.1 Catopuma badia (Bay cat)",0.963187
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","KX224524.1 Catopuma temminckii (Asiatic golden cat)",0.957906
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)",0.97608
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","KR135742.1 Prionailurus viverrinus (Fishing cat)",0.983706
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.952515
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.951026
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.956704
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","NC_028321.1 Leopardus guigna (Kodkod)",0.954884
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.955887
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","NC_028318.1 Leopardus wiedii (Margay)",0.959577
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.954489
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","NC_028316.1 Leptailurus serval (Serval)",0.963153
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","NC_028314.1 Leopardus colocolo (Colocolo)",0.958876
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.963809
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","NC_028310.1 Felis silvestris (Wild cat)",0.966107
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","NC_028309.1 Felis nigripes (Black-footed cat)",0.961013
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","NC_028308.1 Felis margarita (Sand cat)",0.965044
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","NC_028307.1 Felis chaus (Jungle cat)",0.961431
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","NC_028306.1 Caracal caracal (Caracal)",0.954658
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","NC_028299.1 Profelis aurata (African golden cat)",0.960629
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","KP202285.1 Lynx rufus (Bobcat)",0.960347
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.965796
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.966262
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.958372
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","KP202269.1 Panthera uncia (Snow leopard)",0.947189
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","KP202268.1 Panthera tigris (Tiger)",0.946871
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","KP202264.1 Panthera onca (Jaguar)",0.951603
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","KJ866876.1 Panthera pardus japonensis",0.952627
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","KF907306.1 Panthera leo leo",0.950016
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.947026
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.946871
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.947491
"LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.950124
"MN624080.1 Panthera tigris altaica (Amur tiger)","MH978908.1 Otocolobus manul (Pallas's cat)",0.945429
"MN624080.1 Panthera tigris altaica (Amur tiger)","MK043027.1 Panthera pardus (Leopard)",0.957556
"MN624080.1 Panthera tigris altaica (Amur tiger)","CM017348.2 Lynx canadensis (Canada lynx)",0.943408
"MN624080.1 Panthera tigris altaica (Amur tiger)","MH818222.1 Puma concolor (Puma)",0.94745
"MN624080.1 Panthera tigris altaica (Amur tiger)","KY682747.1 Prionailurus planiceps (Flat-headed cat)",0.942631
"MN624080.1 Panthera tigris altaica (Amur tiger)","MF871703.1 Homotherium latidens (European saber-tooth cat)",0.835199
"MN624080.1 Panthera tigris altaica (Amur tiger)","MF871700.1 Smilodon populator (Greater saber-toothed cat)",0.917289
"MN624080.1 Panthera tigris altaica (Amur tiger)","KX911412.1 Lynx pardinus (Spanish lynx)",0.946517
"MN624080.1 Panthera tigris altaica (Amur tiger)","KU234271.1 Panthera leo persica (Asiatic lion)",0.956779
"MN624080.1 Panthera tigris altaica (Amur tiger)","KU133958.1 Neofelis nebulosa (Clouded leopard)",0.952892
"MN624080.1 Panthera tigris altaica (Amur tiger)","KX265095.1 Catopuma badia (Bay cat)",0.944341
"MN624080.1 Panthera tigris altaica (Amur tiger)","KX224524.1 Catopuma temminckii (Asiatic golden cat)",0.946362
"MN624080.1 Panthera tigris altaica (Amur tiger)","KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)",0.945585
"MN624080.1 Panthera tigris altaica (Amur tiger)","KR135742.1 Prionailurus viverrinus (Fishing cat)",0.943408
"MN624080.1 Panthera tigris altaica (Amur tiger)","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.957982
"MN624080.1 Panthera tigris altaica (Amur tiger)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.958955
"MN624080.1 Panthera tigris altaica (Amur tiger)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.945429
"MN624080.1 Panthera tigris altaica (Amur tiger)","NC_028321.1 Leopardus guigna (Kodkod)",0.945585
"MN624080.1 Panthera tigris altaica (Amur tiger)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.946206
"MN624080.1 Panthera tigris altaica (Amur tiger)","NC_028318.1 Leopardus wiedii (Margay)",0.946362
"MN624080.1 Panthera tigris altaica (Amur tiger)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.943252
"MN624080.1 Panthera tigris altaica (Amur tiger)","NC_028316.1 Leptailurus serval (Serval)",0.946362
"MN624080.1 Panthera tigris altaica (Amur tiger)","NC_028314.1 Leopardus colocolo (Colocolo)",0.944185
"MN624080.1 Panthera tigris altaica (Amur tiger)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.945429
"MN624080.1 Panthera tigris altaica (Amur tiger)","NC_028310.1 Felis silvestris (Wild cat)",0.944496
"MN624080.1 Panthera tigris altaica (Amur tiger)","NC_028309.1 Felis nigripes (Black-footed cat)",0.948694
"MN624080.1 Panthera tigris altaica (Amur tiger)","NC_028308.1 Felis margarita (Sand cat)",0.944288
"MN624080.1 Panthera tigris altaica (Amur tiger)","NC_028307.1 Felis chaus (Jungle cat)",0.950093
"MN624080.1 Panthera tigris altaica (Amur tiger)","NC_028306.1 Caracal caracal (Caracal)",0.938744
"MN624080.1 Panthera tigris altaica (Amur tiger)","NC_028299.1 Profelis aurata (African golden cat)",0.947557
"MN624080.1 Panthera tigris altaica (Amur tiger)","KP202285.1 Lynx rufus (Bobcat)",0.942009
"MN624080.1 Panthera tigris altaica (Amur tiger)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.943097
"MN624080.1 Panthera tigris altaica (Amur tiger)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.943874
"MN624080.1 Panthera tigris altaica (Amur tiger)","KP202271.1 Acinonyx jubatus (Cheetah)",0.946051
"MN624080.1 Panthera tigris altaica (Amur tiger)","KP202269.1 Panthera uncia (Snow leopard)",0.958022
"MN624080.1 Panthera tigris altaica (Amur tiger)","KP202268.1 Panthera tigris (Tiger)",0.998756
"MN624080.1 Panthera tigris altaica (Amur tiger)","KP202264.1 Panthera onca (Jaguar)",0.957049
"MN624080.1 Panthera tigris altaica (Amur tiger)","KJ866876.1 Panthera pardus japonensis",0.957942
"MN624080.1 Panthera tigris altaica (Amur tiger)","KF907306.1 Panthera leo leo",0.960325
"MN624080.1 Panthera tigris altaica (Amur tiger)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.999067
"MN624080.1 Panthera tigris altaica (Amur tiger)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.999378
"MN624080.1 Panthera tigris altaica (Amur tiger)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.998756
"MN624080.1 Panthera tigris altaica (Amur tiger)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.963464
"MH978908.1 Otocolobus manul (Pallas's cat)","MK043027.1 Panthera pardus (Leopard)",0.946517
"MH978908.1 Otocolobus manul (Pallas's cat)","CM017348.2 Lynx canadensis (Canada lynx)",0.957596
"MH978908.1 Otocolobus manul (Pallas's cat)","MH818222.1 Puma concolor (Puma)",0.9621
"MH978908.1 Otocolobus manul (Pallas's cat)","KY682747.1 Prionailurus planiceps (Flat-headed cat)",0.961754
"MH978908.1 Otocolobus manul (Pallas's cat)","MF871703.1 Homotherium latidens (European saber-tooth cat)",0.837523
"MH978908.1 Otocolobus manul (Pallas's cat)","MF871700.1 Smilodon populator (Greater saber-toothed cat)",0.926754
"MH978908.1 Otocolobus manul (Pallas's cat)","KX911412.1 Lynx pardinus (Spanish lynx)",0.956042
"MH978908.1 Otocolobus manul (Pallas's cat)","KU234271.1 Panthera leo persica (Asiatic lion)",0.947295
"MH978908.1 Otocolobus manul (Pallas's cat)","KU133958.1 Neofelis nebulosa (Clouded leopard)",0.951273
"MH978908.1 Otocolobus manul (Pallas's cat)","KX265095.1 Catopuma badia (Bay cat)",0.960081
"MH978908.1 Otocolobus manul (Pallas's cat)","KX224524.1 Catopuma temminckii (Asiatic golden cat)",0.954955
"MH978908.1 Otocolobus manul (Pallas's cat)","KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)",0.9621
"MH978908.1 Otocolobus manul (Pallas's cat)","KR135742.1 Prionailurus viverrinus (Fishing cat)",0.959808
"MH978908.1 Otocolobus manul (Pallas's cat)","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.948454
"MH978908.1 Otocolobus manul (Pallas's cat)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.949938
"MH978908.1 Otocolobus manul (Pallas's cat)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.960583
"MH978908.1 Otocolobus manul (Pallas's cat)","NC_028321.1 Leopardus guigna (Kodkod)",0.955928
"MH978908.1 Otocolobus manul (Pallas's cat)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.95713
"MH978908.1 Otocolobus manul (Pallas's cat)","NC_028318.1 Leopardus wiedii (Margay)",0.957867
"MH978908.1 Otocolobus manul (Pallas's cat)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.956819
"MH978908.1 Otocolobus manul (Pallas's cat)","NC_028316.1 Leptailurus serval (Serval)",0.960665
"MH978908.1 Otocolobus manul (Pallas's cat)","NC_028314.1 Leopardus colocolo (Colocolo)",0.958721
"MH978908.1 Otocolobus manul (Pallas's cat)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.963964
"MH978908.1 Otocolobus manul (Pallas's cat)","NC_028310.1 Felis silvestris (Wild cat)",0.963775
"MH978908.1 Otocolobus manul (Pallas's cat)","NC_028309.1 Felis nigripes (Black-footed cat)",0.964275
"MH978908.1 Otocolobus manul (Pallas's cat)","NC_028308.1 Felis margarita (Sand cat)",0.961923
"MH978908.1 Otocolobus manul (Pallas's cat)","NC_028307.1 Felis chaus (Jungle cat)",0.964618
"MH978908.1 Otocolobus manul (Pallas's cat)","NC_028306.1 Caracal caracal (Caracal)",0.957014
"MH978908.1 Otocolobus manul (Pallas's cat)","NC_028299.1 Profelis aurata (African golden cat)",0.959384
"MH978908.1 Otocolobus manul (Pallas's cat)","KP202285.1 Lynx rufus (Bobcat)",0.958256
"MH978908.1 Otocolobus manul (Pallas's cat)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.963308
"MH978908.1 Otocolobus manul (Pallas's cat)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.963308
"MH978908.1 Otocolobus manul (Pallas's cat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.963653
"MH978908.1 Otocolobus manul (Pallas's cat)","KP202269.1 Panthera uncia (Snow leopard)",0.949674
"MH978908.1 Otocolobus manul (Pallas's cat)","KP202268.1 Panthera tigris (Tiger)",0.946927
"MH978908.1 Otocolobus manul (Pallas's cat)","KP202264.1 Panthera onca (Jaguar)",0.952848
"MH978908.1 Otocolobus manul (Pallas's cat)","KJ866876.1 Panthera pardus japonensis",0.948405
"MH978908.1 Otocolobus manul (Pallas's cat)","KF907306.1 Panthera leo leo",0.948766
"MH978908.1 Otocolobus manul (Pallas's cat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.946462
"MH978908.1 Otocolobus manul (Pallas's cat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.946927
"MH978908.1 Otocolobus manul (Pallas's cat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.946927
"MH978908.1 Otocolobus manul (Pallas's cat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.947703
"MK043027.1 Panthera pardus (Leopard)","CM017348.2 Lynx canadensis (Canada lynx)",0.949782
"MK043027.1 Panthera pardus (Leopard)","MH818222.1 Puma concolor (Puma)",0.949938
"MK043027.1 Panthera pardus (Leopard)","KY682747.1 Prionailurus planiceps (Flat-headed cat)",0.948539
"MK043027.1 Panthera pardus (Leopard)","MF871703.1 Homotherium latidens (European saber-tooth cat)",0.835976
"MK043027.1 Panthera pardus (Leopard)","MF871700.1 Smilodon populator (Greater saber-toothed cat)",0.916356
"MK043027.1 Panthera pardus (Leopard)","KX911412.1 Lynx pardinus (Spanish lynx)",0.94916
"MK043027.1 Panthera pardus (Leopard)","KU234271.1 Panthera leo persica (Asiatic lion)",0.973259
"MK043027.1 Panthera pardus (Leopard)","KU133958.1 Neofelis nebulosa (Clouded leopard)",0.954291
"MK043027.1 Panthera pardus (Leopard)","KX265095.1 Catopuma badia (Bay cat)",0.949471
"MK043027.1 Panthera pardus (Leopard)","KX224524.1 Catopuma temminckii (Asiatic golden cat)",0.944496
"MK043027.1 Panthera pardus (Leopard)","KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)",0.951337
"MK043027.1 Panthera pardus (Leopard)","KR135742.1 Prionailurus viverrinus (Fishing cat)",0.949471
"MK043027.1 Panthera pardus (Leopard)","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.989535
"MK043027.1 Panthera pardus (Leopard)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.975591
"MK043027.1 Panthera pardus (Leopard)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.945896
"MK043027.1 Panthera pardus (Leopard)","NC_028321.1 Leopardus guigna (Kodkod)",0.942786
"MK043027.1 Panthera pardus (Leopard)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.944652
"MK043027.1 Panthera pardus (Leopard)","NC_028318.1 Leopardus wiedii (Margay)",0.950249
"MK043027.1 Panthera pardus (Leopard)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.942164
"MK043027.1 Panthera pardus (Leopard)","NC_028316.1 Leptailurus serval (Serval)",0.948694
"MK043027.1 Panthera pardus (Leopard)","NC_028314.1 Leopardus colocolo (Colocolo)",0.948228
"MK043027.1 Panthera pardus (Leopard)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.950249
"MK043027.1 Panthera pardus (Leopard)","NC_028310.1 Felis silvestris (Wild cat)",0.951959
"MK043027.1 Panthera pardus (Leopard)","NC_028309.1 Felis nigripes (Black-footed cat)",0.952425
"MK043027.1 Panthera pardus (Leopard)","NC_028308.1 Felis margarita (Sand cat)",0.94897
"MK043027.1 Panthera pardus (Leopard)","NC_028307.1 Felis chaus (Jungle cat)",0.951803
"MK043027.1 Panthera pardus (Leopard)","NC_028306.1 Caracal caracal (Caracal)",0.945429
"MK043027.1 Panthera pardus (Leopard)","NC_028299.1 Profelis aurata (African golden cat)",0.943666
"MK043027.1 Panthera pardus (Leopard)","KP202285.1 Lynx rufus (Bobcat)",0.942942
"MK043027.1 Panthera pardus (Leopard)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.952425
"MK043027.1 Panthera pardus (Leopard)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.952581
"MK043027.1 Panthera pardus (Leopard)","KP202271.1 Acinonyx jubatus (Cheetah)",0.950249
"MK043027.1 Panthera pardus (Leopard)","KP202269.1 Panthera uncia (Snow leopard)",0.970616
"MK043027.1 Panthera pardus (Leopard)","KP202268.1 Panthera tigris (Tiger)",0.959266
"MK043027.1 Panthera pardus (Leopard)","KP202264.1 Panthera onca (Jaguar)",0.968098
"MK043027.1 Panthera pardus (Leopard)","KJ866876.1 Panthera pardus japonensis",0.990306
"MK043027.1 Panthera pardus (Leopard)","KF907306.1 Panthera leo leo",0.972821
"MK043027.1 Panthera pardus (Leopard)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.958955
"MK043027.1 Panthera pardus (Leopard)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.959888
"MK043027.1 Panthera pardus (Leopard)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.959266
"MK043027.1 Panthera pardus (Leopard)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.972948
"CM017348.2 Lynx canadensis (Canada lynx)","MH818222.1 Puma concolor (Puma)",0.962566
"CM017348.2 Lynx canadensis (Canada lynx)","KY682747.1 Prionailurus planiceps (Flat-headed cat)",0.958022
"CM017348.2 Lynx canadensis (Canada lynx)","MF871703.1 Homotherium latidens (European saber-tooth cat)",0.837217
"CM017348.2 Lynx canadensis (Canada lynx)","MF871700.1 Smilodon populator (Greater saber-toothed cat)",0.919851
"CM017348.2 Lynx canadensis (Canada lynx)","KX911412.1 Lynx pardinus (Spanish lynx)",0.984933
"CM017348.2 Lynx canadensis (Canada lynx)","KU234271.1 Panthera leo persica (Asiatic lion)",0.949005
"CM017348.2 Lynx canadensis (Canada lynx)","KU133958.1 Neofelis nebulosa (Clouded leopard)",0.94781
"CM017348.2 Lynx canadensis (Canada lynx)","KX265095.1 Catopuma badia (Bay cat)",0.960236
"CM017348.2 Lynx canadensis (Canada lynx)","KX224524.1 Catopuma temminckii (Asiatic golden cat)",0.954489
"CM017348.2 Lynx canadensis (Canada lynx)","KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)",0.956353
"CM017348.2 Lynx canadensis (Canada lynx)","KR135742.1 Prionailurus viverrinus (Fishing cat)",0.956508
"CM017348.2 Lynx canadensis (Canada lynx)","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.949391
"CM017348.2 Lynx canadensis (Canada lynx)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.948228
"CM017348.2 Lynx canadensis (Canada lynx)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.953557
"CM017348.2 Lynx canadensis (Canada lynx)","NC_028321.1 Leopardus guigna (Kodkod)",0.956664
"CM017348.2 Lynx canadensis (Canada lynx)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.959149
"CM017348.2 Lynx canadensis (Canada lynx)","NC_028318.1 Leopardus wiedii (Margay)",0.956934
"CM017348.2 Lynx canadensis (Canada lynx)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.957285
"CM017348.2 Lynx canadensis (Canada lynx)","NC_028316.1 Leptailurus serval (Serval)",0.9574
"CM017348.2 Lynx canadensis (Canada lynx)","NC_028314.1 Leopardus colocolo (Colocolo)",0.951848
"CM017348.2 Lynx canadensis (Canada lynx)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.9621
"CM017348.2 Lynx canadensis (Canada lynx)","NC_028310.1 Felis silvestris (Wild cat)",0.9574
"CM017348.2 Lynx canadensis (Canada lynx)","NC_028309.1 Felis nigripes (Black-footed cat)",0.958838
"CM017348.2 Lynx canadensis (Canada lynx)","NC_028308.1 Felis margarita (Sand cat)",0.956305
"CM017348.2 Lynx canadensis (Canada lynx)","NC_028307.1 Felis chaus (Jungle cat)",0.958372
"CM017348.2 Lynx canadensis (Canada lynx)","NC_028306.1 Caracal caracal (Caracal)",0.951072
"CM017348.2 Lynx canadensis (Canada lynx)","NC_028299.1 Profelis aurata (African golden cat)",0.948957
"CM017348.2 Lynx canadensis (Canada lynx)","KP202285.1 Lynx rufus (Bobcat)",0.970022
"CM017348.2 Lynx canadensis (Canada lynx)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.957245
"CM017348.2 Lynx canadensis (Canada lynx)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.956468
"CM017348.2 Lynx canadensis (Canada lynx)","KP202271.1 Acinonyx jubatus (Cheetah)",0.958993
"CM017348.2 Lynx canadensis (Canada lynx)","KP202269.1 Panthera uncia (Snow leopard)",0.948742
"CM017348.2 Lynx canadensis (Canada lynx)","KP202268.1 Panthera tigris (Tiger)",0.945635
"CM017348.2 Lynx canadensis (Canada lynx)","KP202264.1 Panthera onca (Jaguar)",0.949891
"CM017348.2 Lynx canadensis (Canada lynx)","KJ866876.1 Panthera pardus japonensis",0.949656
"CM017348.2 Lynx canadensis (Canada lynx)","KF907306.1 Panthera leo leo",0.949235
"CM017348.2 Lynx canadensis (Canada lynx)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.945014
"CM017348.2 Lynx canadensis (Canada lynx)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.945325
"CM017348.2 Lynx canadensis (Canada lynx)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.945325
"CM017348.2 Lynx canadensis (Canada lynx)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.949208
"MH818222.1 Puma concolor (Puma)","KY682747.1 Prionailurus planiceps (Flat-headed cat)",0.959733
"MH818222.1 Puma concolor (Puma)","MF871703.1 Homotherium latidens (European saber-tooth cat)",0.837527
"MH818222.1 Puma concolor (Puma)","MF871700.1 Smilodon populator (Greater saber-toothed cat)",0.92653
"MH818222.1 Puma concolor (Puma)","KX911412.1 Lynx pardinus (Spanish lynx)",0.960081
"MH818222.1 Puma concolor (Puma)","KU234271.1 Panthera leo persica (Asiatic lion)",0.95056
"MH818222.1 Puma concolor (Puma)","KU133958.1 Neofelis nebulosa (Clouded leopard)",0.951072
"MH818222.1 Puma concolor (Puma)","KX265095.1 Catopuma badia (Bay cat)",0.964896
"MH818222.1 Puma concolor (Puma)","KX224524.1 Catopuma temminckii (Asiatic golden cat)",0.960857
"MH818222.1 Puma concolor (Puma)","KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)",0.958527
"MH818222.1 Puma concolor (Puma)","KR135742.1 Prionailurus viverrinus (Fishing cat)",0.958993
"MH818222.1 Puma concolor (Puma)","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.951109
"MH818222.1 Puma concolor (Puma)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.952425
"MH818222.1 Puma concolor (Puma)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.959615
"MH818222.1 Puma concolor (Puma)","NC_028321.1 Leopardus guigna (Kodkod)",0.956508
"MH818222.1 Puma concolor (Puma)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.957285
"MH818222.1 Puma concolor (Puma)","NC_028318.1 Leopardus wiedii (Margay)",0.959111
"MH818222.1 Puma concolor (Puma)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.957596
"MH818222.1 Puma concolor (Puma)","NC_028316.1 Leptailurus serval (Serval)",0.960976
"MH818222.1 Puma concolor (Puma)","NC_028314.1 Leopardus colocolo (Colocolo)",0.956353
"MH818222.1 Puma concolor (Puma)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.971575
"MH818222.1 Puma concolor (Puma)","NC_028310.1 Felis silvestris (Wild cat)",0.960199
"MH818222.1 Puma concolor (Puma)","NC_028309.1 Felis nigripes (Black-footed cat)",0.961945
"MH818222.1 Puma concolor (Puma)","NC_028308.1 Felis margarita (Sand cat)",0.957865
"MH818222.1 Puma concolor (Puma)","NC_028307.1 Felis chaus (Jungle cat)",0.959925
"MH818222.1 Puma concolor (Puma)","NC_028306.1 Caracal caracal (Caracal)",0.956508
"MH818222.1 Puma concolor (Puma)","NC_028299.1 Profelis aurata (African golden cat)",0.957828
